bv2022;libelle;dep;region;lat;lon;population;nb_docteurs_pondere;densite_100k
33498;Salles;33;Nouvelle-Aquitaine;44.51916187960314;-0.8938450013600611;9416.0;0.0;0.0
33506;Sauveterre-de-Guyenne;33;Nouvelle-Aquitaine;44.70419451353703;-0.08650277429578376;7112.0;0.0;0.0
33514;Soulac-sur-Mer;33;Nouvelle-Aquitaine;45.47015317625143;-1.0818517503806868;8660.0;0.0;0.0
33529;La Teste-de-Buch;33;Nouvelle-Aquitaine;44.57058403672036;-1.1204870155905016;69991.0;7.083333331;10.120348803417583
34003;Agde;34;Occitanie;43.30993368645078;3.4845284292931415;29939.0;2.333333333;7.7936248137880355
34022;Baillargues;34;Occitanie;43.65316538003499;4.026933659362693;14461.0;0.0;0.0
34028;Bédarieux;34;Occitanie;43.67275238744707;3.1265846103124377;17123.0;0.166666667;0.9733496875547508
34031;Bessan;34;Occitanie;43.37921873223033;3.4296770241194525;21504.0;0.0;0.0
34032;Béziers;34;Occitanie;43.39013173704074;3.143832064509534;148420.0;16.292893217;10.977559100525536
34052;Capestang;34;Occitanie;43.31547973221981;3.050248044427264;4309.0;0.0;0.0
34058;Castries;34;Occitanie;43.71419766195731;3.994973697531424;21625.0;1.5;6.936416184971098
34079;Clermont-l'Hérault;34;Occitanie;43.60780733783516;3.415659353481009;25491.0;1.50952381;5.921791259660272
34111;Ganges;34;Occitanie;43.867180494275225;3.7147883724076083;19408.0;4.09090909;21.0784681059357
34114;Gignac;34;Occitanie;43.66284146075461;3.5831784582020347;15025.0;0.611111111;4.067295247920133
34126;Lamalou-les-Bains;34;Occitanie;43.58102319782016;2.9565287132776983;6939.0;1.666666667;24.01883076812221
34142;Lodève;34;Occitanie;43.789490685586074;3.363716426446052;15546.0;1.94090909;12.484942042969251
34145;Lunel;34;Occitanie;43.621410573566294;4.166315310906745;56078.0;6.410353533;11.431137938228895
34147;Magalas;34;Occitanie;43.50129356048144;3.1805712752438406;9797.0;0.0;0.0
34150;Marseillan;34;Occitanie;43.36064678923111;3.5471157194421963;8414.0;0.0;0.0
34154;Mauguio;34;Occitanie;43.59167811318652;4.003662911002865;16522.0;3.753210677;22.716442785377076
34157;Mèze;34;Occitanie;43.45837656034728;3.5944242182641797;18810.0;0.333333333;1.7721070334928233
34162;Montagnac;34;Occitanie;43.47185445919042;3.505883678463572;5013.0;0.0;0.0
34172;Montpellier;34;Occitanie;43.63799067412706;3.8110488558725786;512583.0;64.042640681;12.494101575939895
34189;Olonzac;11;Occitanie;43.30817575580081;2.6565286677479114;15303.0;0.0;0.0
34192;Palavas-les-Flots;34;Occitanie;43.53336793298534;3.927582633870193;6133.0;0.0;0.0
34194;Paulhan;34;Occitanie;43.53831899805608;3.462101575107547;15346.0;0.0;0.0
34199;Pézenas;34;Occitanie;43.48786279072511;3.3531569915917996;27139.0;4.0;14.73893658572534
34202;Pignan;34;Occitanie;43.575652456061036;3.7253147332590113;23550.0;0.0;0.0
34239;Saint-André-de-Sangonis;34;Occitanie;43.68521564176295;3.4904326495621207;10389.0;0.5;4.81278275098662
34245;Saint-Chinian;34;Occitanie;43.44123331625531;2.911833916985763;4266.0;0.0;0.0
34276;Saint-Mathieu-de-Tréviers;34;Occitanie;43.80838894497835;3.898739176238889;13834.0;0.5;3.6142836489807717
34284;Saint-Pons-de-Thomières;34;Occitanie;43.47235200606504;2.736965484815364;5685.0;0.0;0.0
34299;Sérignan;34;Occitanie;43.267742292831365;3.2568692766354292;21244.0;0.0;0.0
34300;Servian;34;Occitanie;43.42286215562151;3.3002996773563495;9002.0;0.0;0.0
34301;Sète;34;Occitanie;43.461784201773405;3.70445187714664;100691.0;6.627777777;6.582294124599022
34332;Vias;34;Occitanie;43.31223783579103;3.399687605594474;5952.0;0.0;0.0
35006;Argentré-du-Plessis;35;Bretagne;48.042773342514735;-1.1118080605286516;11780.0;0.0;0.0
35012;Bain-de-Bretagne;35;Bretagne;47.807259499004985;-1.6867387991512217;30099.0;0.833333333;2.7686412605069934
35037;Bréal-sous-Montfort;35;Non renseigné;48.048103682784756;-1.919059664365153;11330.0;0.0;0.0
35068;Châteaubourg;35;Bretagne;48.10419958936687;-1.386556182946589;19557.0;0.0;0.0
35069;Châteaugiron;35;Bretagne;48.04875248974672;-1.5197286607042724;18633.0;1.0;5.366822304513498
35085;Combourg;35;Bretagne;48.41074625086522;-1.7274086641256061;15209.0;0.333333333;2.1916847458741535
35093;Dinard;35;Bretagne;48.58375787764973;-2.100597763128818;34899.0;3.0;8.596234849136078
35095;Dol-de-Bretagne;35;Bretagne;48.5488451207306;-1.7428027711994143;25416.0;1.116666667;4.393557865124332
35115;Fougères;35;Bretagne;48.350175231987585;-1.187010271880834;46620.0;5.066666671;10.868010877305878
35125;La Guerche-de-Bretagne;35;Bretagne;47.94471363488124;-1.206147779367292;17746.0;1.0;5.635072692437732
35126;Guichen;35;Bretagne;47.95801839839977;-1.8302066366981138;27271.0;0.0;0.0
35136;Janzé;35;Bretagne;47.963077006939045;-1.4999335303297534;29875.0;0.25;0.8368200836820083
35152;Liffré;35;Bretagne;48.19870629166438;-1.4848582533128099;16040.0;0.0;0.0
35162;Louvigné-du-Désert;35;Bretagne;48.46899865719755;-1.066793865797021;9567.0;0.0;0.0
35168;Val d'Anast;35;Bretagne;47.907872273721274;-1.9865131604360304;8258.0;0.0;0.0
35176;Guipry-Messac;35;Bretagne;47.82391633174824;-1.8341787744776592;8056.0;0.0;0.0
35177;La Mézière;35;Bretagne;48.2273650072093;-1.7797770789899388;14027.0;0.0;0.0
35184;Montauban-de-Bretagne;35;Bretagne;48.22439925520697;-2.0592485107258716;13459.0;2.0;14.859945018203433
35188;Montfort-sur-Meu;35;Bretagne;48.154221458955114;-1.9717951712134107;35424.0;1.0;2.8229448961156276
35196;Mordelles;35;Bretagne;48.082386217136424;-1.8344160067991893;15265.0;1.0;6.550933508024893
35207;Noyal-sur-Vilaine;35;Bretagne;48.11723334349816;-1.509406400146309;15375.0;0.0;0.0
35219;Pipriac;35;Bretagne;47.80202737306703;-1.9489044208473203;7045.0;0.0;0.0
35223;Plélan-le-Grand;35;Bretagne;48.01048261211861;-2.113833361062471;10999.0;0.0;0.0
35236;Redon;35;Bretagne;47.65656319800144;-2.0297498992368217;31092.0;6.016666671;19.351172877267466
35238;Rennes;35;Bretagne;48.110579496878344;-1.6950438741798322;410137.0;41.86666667;10.207971158417797
35239;Retiers;35;Bretagne;47.873392797092926;-1.380480035481871;13525.0;0.0;0.0
35240;Le Rheu;35;Bretagne;48.108081947091335;-1.8049571227977375;16873.0;0.0;0.0
35251;Saint-Aubin-d'Aubigné;35;Bretagne;48.30740950135443;-1.6019921397891286;23824.0;0.0;0.0
35253;Saint-Aubin-du-Cormier;35;Bretagne;48.258719123809456;-1.3794491342170547;14622.0;0.95;6.497059225824101
35257;Maen Roch;35;Bretagne;48.41484289792395;-1.441175860418604;19543.0;0.0;0.0
35288;Saint-Malo;35;Bretagne;48.628123508567484;-1.9285328693684816;74283.0;8.016666672;10.792060999151891
35297;Saint-Méen-le-Grand;35;Bretagne;48.15494048768785;-2.2178721297990687;10726.0;2.166666671;20.200136779787435
35337;Tinténiac;35;Bretagne;48.32829290249205;-1.8665583355766435;21106.0;0.0;0.0
35352;Vern-sur-Seiche;35;Bretagne;48.0406913523386;-1.5976623025998962;10640.0;0.333333333;3.132832077067669
35360;Vitré;35;Bretagne;48.14760487380656;-1.165236571731324;47971.0;4.499999998;9.380667482437307
36001;Aigurande;36;Centre-Val de Loire;46.43579651296999;1.8135454205523556;4150.0;0.0;0.0
36006;Argenton-sur-Creuse;36;Centre-Val de Loire;46.54338002263541;1.4426260170934635;26798.0;0.366666667;1.368261314277185
36018;Le Blanc;36;Centre-Val de Loire;46.63397848262349;1.0270183314054322;22495.0;2.0;8.890864636585908
36031;Buzançais;36;Centre-Val de Loire;46.86864551785098;1.3634773178430772;16594.0;0.0;0.0
36044;Châteauroux;36;Centre-Val de Loire;46.77097081996489;1.7513356009543735;77707.0;6.833333334;8.793716568648899
36045;Châtillon-sur-Indre;36;Centre-Val de Loire;46.970366009846856;1.1454267022288094;6046.0;0.0;0.0
36046;La Châtre;36;Centre-Val de Loire;46.55960699382054;1.9554480236601277;24035.0;1.0;4.1605991262741835
36088;Issoudun;36;Centre-Val de Loire;46.98464852508352;1.9350734393749902;25966.0;1.0;3.851190017715474
36093;Levroux;36;Centre-Val de Loire;46.987962107189404;1.6221945938810296;6390.0;0.0;0.0
36228;Valençay;36;Centre-Val de Loire;47.12276535224304;1.4837902617183518;8137.0;1.0;12.289541600098316
37003;Amboise;37;Centre-Val de Loire;47.43691847435731;1.0132783692225624;26436.0;1.866666666;7.061078325011348
37011;Avoine;37;Centre-Val de Loire;47.219813204349585;0.20964533626430049;8335.0;0.0;0.0
37014;Azay-le-Rideau;37;Centre-Val de Loire;47.259147247618955;0.48020604874211814;10168.0;0.0;0.0
37027;Bléré;37;Centre-Val de Loire;47.307464315352625;0.986274845714554;19514.0;0.0;0.0
37031;Bourgueil;37;Centre-Val de Loire;47.28590506710153;0.1713664791647351;10431.0;0.0;0.0
37062;Château-la-Vallière;37;Centre-Val de Loire;47.54933649877034;0.3257549285759669;4597.0;0.0;0.0
37063;Château-Renault;37;Centre-Val de Loire;47.58681436660702;0.929386833143852;15002.0;0.2;1.3331555792560994
37072;Chinon;37;Centre-Val de Loire;47.14990231335478;0.2404858667258412;15200.0;2.583333333;16.99561403289474
37104;Esvres;37;Centre-Val de Loire;47.236651095832414;0.8161666064705707;17755.0;0.0;0.0
37115;Descartes;37;Centre-Val de Loire;46.95362744013148;0.7361186919156556;7732.0;0.0;0.0
37119;L'Île-Bouchard;37;Centre-Val de Loire;47.131657575625326;0.4358475901679945;5374.0;0.0;0.0
37123;Langeais;37;Centre-Val de Loire;47.38935079850699;0.3327020065464581;25092.0;0.916666666;3.653222804080982
37130;Ligueil;37;Centre-Val de Loire;47.047093140914356;0.8432817146678329;7991.0;0.0;0.0
37132;Loches;37;Centre-Val de Loire;47.1302069436925;1.0906995967370647;20894.0;3.416666666;16.352381860821286
37159;Monts;37;Centre-Val de Loire;47.25431311324529;0.6103523813308739;13904.0;0.0;0.0
37196;Richelieu;37;Centre-Val de Loire;47.01109109718128;0.330076111613016;7485.0;0.0;0.0
37226;Sainte-Maure-de-Touraine;37;Centre-Val de Loire;47.09819463007483;0.6030250524272062;15049.0;1.333333332;8.859946388464351
37261;Tours;37;Centre-Val de Loire;47.46199508329415;0.658373259027245;381593.0;32.899999987;8.621751443815793
38001;Les Abrets en Dauphiné;38;Auvergne-Rhône-Alpes;45.50215367779928;5.539216138239448;20172.0;0.0;0.0
38006;Allevard;38;Auvergne-Rhône-Alpes;45.338034726009695;6.096811814146615;8688.0;0.0;0.0
38013;Apprieu;38;Auvergne-Rhône-Alpes;45.414141093662614;5.4291644034111215;15417.0;0.0;0.0
38022;Les Avenières Veyrins-Thuellin;38;Auvergne-Rhône-Alpes;45.65274568948825;5.565460416699291;11300.0;0.0;0.0
38034;Beaurepaire;38;Auvergne-Rhône-Alpes;45.30338185710959;5.058998342167827;23491.0;0.0;0.0
38052;Le Bourg-d'Oisans;38;Auvergne-Rhône-Alpes;45.03863297493479;6.174310289976504;9464.0;1.0;10.566356720202874
38053;Bourgoin-Jallieu;38;Auvergne-Rhône-Alpes;45.59542659160438;5.29653125241109;86186.0;8.110805861;9.410815980553686
38085;Charvieu-Chavagneux;38;Auvergne-Rhône-Alpes;45.75673303796527;5.1642575896394805;46440.0;0.474358974;1.0214448191214471
38130;La Côte-Saint-André;38;Auvergne-Rhône-Alpes;45.35869297006492;5.237678757348589;26899.0;0.487179487;1.8111434886055244
38138;Crémieu;38;Auvergne-Rhône-Alpes;45.729795369977914;5.269479335754668;13462.0;0.5;3.71415837171297
38140;Crolles;38;Auvergne-Rhône-Alpes;45.311393839636374;5.882640496538931;14376.0;1.892857143;13.166785914023373
38185;Grenoble;38;Auvergne-Rhône-Alpes;45.192473661094155;5.786967132923563;463600.0;36.01263736;7.768040845556514
38189;Heyrieux;38;Auvergne-Rhône-Alpes;45.5840436710877;5.04597996621249;29797.0;0.0;0.0
38247;Montalieu-Vercieu;38;Auvergne-Rhône-Alpes;45.80056797757216;5.4180083541176645;16062.0;0.0;0.0
38261;Morestel;38;Auvergne-Rhône-Alpes;45.697195410771066;5.467191898072115;18006.0;0.237179487;1.3172247417527492
38269;La Mure;38;Auvergne-Rhône-Alpes;44.86832526113205;5.83192251571032;22964.0;0.0;0.0
38314;Pontcharra;38;Auvergne-Rhône-Alpes;45.45906383655587;5.999183031897521;21810.0;0.916666666;4.202964997707474
38315;Le Pont-de-Beauvoisin;38;Auvergne-Rhône-Alpes;45.558209037458546;5.731360989935379;25257.0;1.0;3.9592984123213366
38337;Rives;38;Auvergne-Rhône-Alpes;45.34360093618308;5.468387741285085;16664.0;1.333333333;8.001280202832453
38344;Roussillon;38;Auvergne-Rhône-Alpes;45.359786885884375;4.821057416369625;47851.0;2.2;4.597605065724855
38384;Saint-Étienne-de-Saint-Geoirs;38;Auvergne-Rhône-Alpes;45.320845316496055;5.3479948826931745;10000.0;0.0;0.0
38399;Saint-Jean-de-Bournay;38;Auvergne-Rhône-Alpes;45.49011263548144;5.161462309172028;13243.0;0.333333334;2.5170530393415387
38412;Saint-Laurent-du-Pont;38;Auvergne-Rhône-Alpes;45.39975993638419;5.792098539324379;16161.0;0.0;0.0
38416;Saint-Marcellin;38;Auvergne-Rhône-Alpes;45.14603321998287;5.300612561862023;23922.0;0.0;0.0
38509;La Tour-du-Pin;38;Auvergne-Rhône-Alpes;45.55121241920737;5.434297386315061;38006.0;1.553846155;4.088423288428143
38511;Le Touvet;38;Auvergne-Rhône-Alpes;45.34210089498254;5.968728415347766;20337.0;0.0;0.0
38517;Tullins;38;Auvergne-Rhône-Alpes;45.26708746920393;5.508668537927405;12216.0;0.0;0.0
38544;Vienne;38;Auvergne-Rhône-Alpes;45.49281806621965;4.920903825210188;82104.0;7.0;8.525772191367047
38545;Vif;38;Auvergne-Rhône-Alpes;44.94496514903262;5.59875811769627;19427.0;0.0;0.0
38548;Villard-de-Lans;38;Auvergne-Rhône-Alpes;45.09957838590711;5.5327872828337235;11011.0;0.0;0.0
38553;Villefontaine;38;Auvergne-Rhône-Alpes;45.624764245558985;5.152169959843121;45334.0;0.487179487;1.0746448294878017
38557;Villette-d'Anthon;38;Auvergne-Rhône-Alpes;45.787622217474066;5.100975909516199;6915.0;0.0;0.0
38559;Vinay;38;Auvergne-Rhône-Alpes;45.213561685625606;5.412698610944133;11782.0;0.0;0.0
38562;Vizille;38;Auvergne-Rhône-Alpes;45.0700505797715;5.835191855732445;22056.0;1.076190477;4.879354719804135
38563;Voiron;38;Auvergne-Rhône-Alpes;45.395103381243125;5.595003163226111;63112.0;3.452380953;5.47024488686779
38565;Voreppe;38;Auvergne-Rhône-Alpes;45.30220217839556;5.6483596720310505;12421.0;0.0;0.0
39013;Arbois;39;Bourgogne-Franche-Comté;46.91003804036602;5.757440102089405;5662.0;1.0;17.661603673613563
39056;Bletterans;39;Bourgogne-Franche-Comté;46.77679664185576;5.452712478359089;10453.0;0.0;0.0
39097;Champagnole;39;Bourgogne-Franche-Comté;46.739825534002236;5.927816951045296;18907.0;1.809523811;9.570655371026604
39128;Chaussin;39;Bourgogne-Franche-Comté;46.943032231647784;5.414348447885415;9965.0;0.0;0.0
39154;Clairvaux-les-Lacs;39;Bourgogne-Franche-Comté;46.57621891304215;5.760736504175491;4842.0;0.0;0.0
39198;Dole;39;Bourgogne-Franche-Comté;47.07517910479757;5.5577739745110035;47757.0;4.05;8.480432187951504
39300;Lons-le-Saunier;39;Bourgogne-Franche-Comté;46.66396122663203;5.551164095470406;48534.0;1.619047622;3.335903947747971
39333;Moirans-en-Montagne;39;Bourgogne-Franche-Comté;46.44128445080982;5.719337630076284;4332.0;0.0;0.0
39368;Hauts de Bienne;39;Bourgogne-Franche-Comté;46.56543324474898;6.053902328641856;8250.0;0.0;0.0
39397;Orgelet;39;Bourgogne-Franche-Comté;46.50866462330274;5.6014791797429355;3958.0;0.0;0.0
39434;Poligny;39;Bourgogne-Franche-Comté;46.832844697284415;5.665135975873781;11369.0;0.0;0.0
39470;Les Rousses;39;Bourgogne-Franche-Comté;46.487131355419706;6.066102587191774;6743.0;1.0;14.830194275545008
39475;Saint-Amour;71;Bourgogne-Franche-Comté;46.44536754329162;5.370286671335232;19795.0;0.0;0.0
39478;Saint-Claude;39;Bourgogne-Franche-Comté;46.39797591686389;5.873915740749111;21942.0;0.285714286;1.302134199252575
39487;Saint-Laurent-en-Grandvaux;39;Bourgogne-Franche-Comté;46.60473565485394;5.960797292142715;6898.0;0.0;0.0
39500;Salins-les-Bains;39;Bourgogne-Franche-Comté;46.97194505193912;5.858177796555338;14521.0;1.0;6.886578059362303
39526;Tavaux;39;Bourgogne-Franche-Comté;47.02997405651766;5.347829148759998;12321.0;0.5;4.058112166220274
40001;Aire-sur-l'Adour;40;Nouvelle-Aquitaine;43.726178552222954;-0.2720621358309818;19939.0;2.823031134;14.15833860273835
40046;Biscarrosse;40;Nouvelle-Aquitaine;44.432267691907214;-1.1387054725700374;20577.0;1.499999999;7.289692370121981
40065;Capbreton;40;Nouvelle-Aquitaine;43.646936569700074;-1.4121584856708844;15278.0;7.4396978;48.69549548370206
40075;Castets;40;Nouvelle-Aquitaine;43.91922324774045;-1.131604991164054;5804.0;0.0;0.0
40088;Dax;40;Nouvelle-Aquitaine;43.74428260602521;-1.0213348095175347;71113.0;12.962728935;18.22835337420725
40119;Hagetmau;40;Nouvelle-Aquitaine;43.63676117450522;-0.5690255458619337;15270.0;0.0;0.0
40133;Labenne;40;Nouvelle-Aquitaine;43.59537809313556;-1.4301386950063517;7183.0;0.0;0.0
40184;Mimizan;40;Nouvelle-Aquitaine;44.13964350217719;-1.1992544193562327;18731.0;0.0;0.0
40192;Mont-de-Marsan;40;Nouvelle-Aquitaine;43.95064232461819;-0.4891081913893245;71088.0;7.562728934;10.638545090591942
40194;Montfort-en-Chalosse;40;Nouvelle-Aquitaine;43.71828602902965;-0.7805732301387256;9852.0;0.0;0.0
40197;Morcenx-la-Nouvelle;40;Nouvelle-Aquitaine;44.00063722942404;-0.8946181540589307;12297.0;0.0;0.0
40217;Parentis-en-Born;40;Nouvelle-Aquitaine;44.243547367386164;-0.8846489793905892;20790.0;0.583333333;2.805836137566138
40224;Peyrehorade;40;Nouvelle-Aquitaine;43.52848563817363;-1.1320700957194931;21604.0;1.0;4.62877244954638
40233;Pouillon;40;Nouvelle-Aquitaine;43.60284135487702;-0.9982696386272321;4432.0;0.0;0.0
40245;Roquefort;40;Nouvelle-Aquitaine;44.085369585980274;-0.2988503763177818;7368.0;0.0;0.0
40282;Saint-Sever;40;Nouvelle-Aquitaine;43.76216727222033;-0.5783416253899792;9812.0;0.0;0.0
40284;Saint-Vincent-de-Tyrosse;40;Nouvelle-Aquitaine;43.634205390938654;-1.26938528439248;24947.0;2.0;8.016996031586965
40296;Seignosse;40;Nouvelle-Aquitaine;43.697559245693895;-1.3672877134054187;9438.0;0.0;0.0
40310;Soustons;40;Nouvelle-Aquitaine;43.82251937732232;-1.2983039214655507;20613.0;0.0;0.0
40313;Tartas;40;Nouvelle-Aquitaine;43.841334989150674;-0.7804930899658685;10115.0;0.0;0.0
41018;Blois;41;Centre-Val de Loire;47.57507969217996;1.3807916823401933;115486.0;10.08333333;8.731217056612923
41059;Le Controis-en-Sologne;41;Centre-Val de Loire;47.41274255502807;1.4075846182237337;12021.0;0.0;0.0
41106;Lamotte-Beuvron;41;Centre-Val de Loire;47.58676453647008;2.0393645806057585;12768.0;1.0;7.832080200501252
41136;Mer;41;Centre-Val de Loire;47.71606000304054;1.4689563252504219;13567.0;0.666666666;4.913884174835999
41143;Mondoubleau;41;Centre-Val de Loire;48.0126559508348;0.9175694151696318;4444.0;0.0;0.0
41149;Montoire-sur-le-Loir;41;Centre-Val de Loire;47.73795361859495;0.8380139211004785;10083.0;0.0;0.0
41151;Montrichard Val de Cher;41;Centre-Val de Loire;47.33775422160018;1.189596903586384;16437.0;2.083333332;12.674656762182881
41167;Veuzain-sur-Loire;41;Centre-Val de Loire;47.49336159290656;1.1488371755619966;6142.0;0.0;0.0
41173;Beauce la Romaine;41;Centre-Val de Loire;47.92119328066504;1.501624313051736;7800.0;0.0;0.0
41194;Romorantin-Lanthenay;41;Centre-Val de Loire;47.40290782771072;1.750747067947645;36422.0;0.0;0.0
41198;Saint-Aignan;41;Centre-Val de Loire;47.25701261404962;1.3347008207780156;11898.0;0.25;2.101193477895445
41232;Salbris;41;Centre-Val de Loire;47.4059123947366;2.0802681220146826;8837.0;0.0;0.0
41242;Selles-sur-Cher;41;Centre-Val de Loire;47.27092636954505;1.5649913598132474;15968.0;0.0;0.0
41269;Vendôme;41;Centre-Val de Loire;47.817650271809164;1.15897544632444;47880.0;4.366666666;9.120022276524645
42011;Balbigny;42;Auvergne-Rhône-Alpes;45.84370434149634;4.189488932068942;15118.0;0.0;0.0
42019;Boën-sur-Lignon;42;Auvergne-Rhône-Alpes;45.72068677039899;3.9419559188624467;13918.0;0.0;0.0
42023;Bourg-Argental;42;Auvergne-Rhône-Alpes;45.303903400891194;4.549239358278127;6488.0;0.0;0.0
42052;Charlieu;42;Auvergne-Rhône-Alpes;46.1751914275225;4.132603252599354;22018.0;0.0;0.0
42059;Chazelles-sur-Lyon;42;Auvergne-Rhône-Alpes;45.64903024927545;4.383810920185741;10132.0;0.0;0.0
42094;Feurs;42;Auvergne-Rhône-Alpes;45.74171961956367;4.237537346962725;17356.0;0.0;0.0
42103;La Grand-Croix;42;Auvergne-Rhône-Alpes;45.49132261339173;4.558966981269181;11377.0;0.0;0.0
42147;Montbrison;42;Auvergne-Rhône-Alpes;45.59967764260417;4.030745332048353;41092.0;5.416666666;13.181803431324834
42149;Montrond-les-Bains;42;Auvergne-Rhône-Alpes;45.64972535162126;4.240336458892695;15870.0;0.0;0.0
42165;Panissières;42;Auvergne-Rhône-Alpes;45.79376421407309;4.362613192498262;5752.0;0.0;0.0
42168;Pélussin;42;Auvergne-Rhône-Alpes;45.38433842487618;4.662625865932632;9606.0;0.0;0.0
42182;Renaison;42;Auvergne-Rhône-Alpes;46.12974357269506;3.8907248112711663;20871.0;0.0;0.0
42186;Rive-de-Gier;42;Auvergne-Rhône-Alpes;45.52432652821768;4.62089602235729;38248.0;0.0;0.0
42187;Roanne;42;Auvergne-Rhône-Alpes;45.986359273722485;4.088150419019037;89657.0;7.707692305;8.596866173304928
42204;Saint-Bonnet-le-Château;42;Auvergne-Rhône-Alpes;45.433360097123355;4.054062053218565;6759.0;0.0;0.0
42218;Saint-Étienne;42;Auvergne-Rhône-Alpes;45.404680886094766;4.379381839817792;364028.0;20.759523808;5.702727209994835
42222;Saint-Galmier;42;Auvergne-Rhône-Alpes;45.58834335574091;4.337093338405931;10259.0;0.0;0.0
42230;Saint-Germain-Laval;42;Auvergne-Rhône-Alpes;45.855115663647204;3.990894596813246;6958.0;0.0;0.0
42279;Saint-Just-Saint-Rambert;42;Auvergne-Rhône-Alpes;45.51002472569342;4.21983644532638;68695.0;4.366666666;6.356600430890167
43040;Brioude;43;Auvergne-Rhône-Alpes;45.270250116956;3.4013456583055377;14663.0;0.0;0.0
43051;Le Chambon-sur-Lignon;07;Auvergne-Rhône-Alpes;45.016694483508445;4.302712143900778;7942.0;0.0;0.0
43080;Craponne-sur-Arzon;43;Auvergne-Rhône-Alpes;45.3360819680953;3.8262575227841187;12559.0;0.0;0.0
43087;Dunières;43;Auvergne-Rhône-Alpes;45.18998093162264;4.388146541054124;8468.0;0.0;0.0
43112;Langeac;43;Auvergne-Rhône-Alpes;45.124462029929646;3.5056938338399855;12397.0;0.0;0.0
43137;Monistrol-sur-Loire;43;Auvergne-Rhône-Alpes;45.28288596895802;4.12974524465031;22221.0;0.0;0.0
43157;Le Puy-en-Velay;43;Auvergne-Rhône-Alpes;44.98123276811061;3.868640213102817;74523.0;8.125;10.902674342149403
43162;Retournac;43;Auvergne-Rhône-Alpes;45.229914192938445;3.988963314404959;4633.0;0.0;0.0
43200;Saint-Julien-Chapteuil;43;Auvergne-Rhône-Alpes;45.04200911519634;4.085701734087791;4693.0;0.0;0.0
43216;Saint-Paulien;43;Auvergne-Rhône-Alpes;45.1783359249672;3.753821078174269;6374.0;0.0;0.0
43224;Sainte-Sigolène;43;Auvergne-Rhône-Alpes;45.24449582428878;4.254676236773491;8455.0;0.0;0.0
43234;Saugues;43;Auvergne-Rhône-Alpes;44.93217875535868;3.5233143001235283;3474.0;0.0;0.0
43244;Tence;43;Auvergne-Rhône-Alpes;45.11449500624964;4.272974902136183;4580.0;0.0;0.0
43268;Yssingeaux;43;Auvergne-Rhône-Alpes;45.142390481565506;4.107732838975251;16190.0;1.125;6.948733786287832
44002;Aigrefeuille-sur-Maine;44;Pays de la Loire;47.07213610411091;-1.4193412880965344;18356.0;0.0;0.0
44003;Ancenis-Saint-Géréon;44;Pays de la Loire;47.43564273844874;-1.2301249336207352;35629.0;3.783333332;10.618690763142386
44015;Blain;44;Pays de la Loire;47.45861593657485;-1.777133647967888;17858.0;0.0;0.0
44036;Châteaubriant;44;Pays de la Loire;47.6933293359953;-1.3847885244286366;32478.0;2.5;7.697518320093602
44043;Clisson;44;Pays de la Loire;47.077587979373796;-1.279151023143258;27060.0;1.0;3.695491500369549
44051;Derval;44;Pays de la Loire;47.67715058753122;-1.6206317822013327;8049.0;0.25;3.1059758976270344
44055;La Baule-Escoublac;44;Pays de la Loire;47.33758403631401;-2.4308767455856874;57413.0;3.79166667;6.604195339034714
44067;Guémené-Penfao;44;Pays de la Loire;47.620329878155886;-1.8537205199150537;13727.0;0.0;0.0
44072;Herbignac;44;Pays de la Loire;47.447241516259034;-2.3518034845740514;25677.0;0.842857143;3.2825374576469213
44073;Héric;44;Pays de la Loire;47.4046279496225;-1.6644110267781154;8945.0;0.0;0.0
44081;Legé;85;Pays de la Loire;46.89420433760073;-1.5640755712419896;23454.0;0.0;0.0
44082;Ligné;44;Pays de la Loire;47.393876366534;-1.3915766901305995;13233.0;0.0;0.0
44084;Le Loroux-Bottereau;44;Pays de la Loire;47.25228286666678;-1.353328624354108;23687.0;0.842857143;3.5583110693629423
44087;Machecoul-Saint-Même;44;Pays de la Loire;46.997682310968344;-1.82067782194368;18231.0;4.033333331;22.123489281992207
44109;Nantes;44;Pays de la Loire;47.2249087478002;-1.548239405624077;722046.0;65.903571419;9.127336959002612
44110;Nort-sur-Erdre;44;Pays de la Loire;47.47493670976509;-1.4474235278059584;21655.0;0.833333333;3.8482259662895406
44113;Nozay;44;Pays de la Loire;47.547327860351814;-1.5981047161142954;18090.0;1.0;5.52791597567717
44120;Le Pellerin;44;Pays de la Loire;47.19526629967868;-1.845091090580735;11555.0;0.0;0.0
44129;Pontchâteau;44;Pays de la Loire;47.482730370490046;-2.089663854106437;43793.0;1.66666667;3.8057832758660055
44131;Pornic;44;Pays de la Loire;47.13481632947717;-2.0640715002631422;39085.0;2.2;5.62875783548676
44154;Saint-Brevin-les-Pins;44;Pays de la Loire;47.240698849218674;-2.0274635015269777;31310.0;1.66666667;5.323112967103161
44158;Saint-Étienne-de-Montluc;44;Pays de la Loire;47.29336968382249;-1.7748975608903106;20459.0;2.0;9.775648858692994
44180;Vallons-de-l'Erdre;44;Pays de la Loire;47.557060156392005;-1.1491527330878935;8369.0;0.0;0.0
44184;Saint-Nazaire;44;Pays de la Loire;47.332702712706876;-2.2100804870465414;125594.0;9.583333343;7.630406980429001
44186;Sainte-Pazanne;44;Pays de la Loire;47.11637135045802;-1.846360853835324;22820.0;0.0;0.0
